fips,name,total,non_hispanic,white,black,native,asian,pac,other,two,hispanic,year,state,county
0500000US13015,"Bartow County, Georgia",100382,92673,79826,10144,574,736,23,179,1191,7709,2013,Georgia,Bartow
0500000US13017,"Ben Hill County, Georgia",17576,16520,10030,6123,0,7,0,181,179,1056,2013,Georgia,Ben Hill
0500000US13019,"Berrien County, Georgia",19174,18247,15804,2093,10,114,0,35,191,927,2013,Georgia,Berrien
0500000US13021,"Bibb County, Georgia",155524,150876,64699,80597,327,2512,29,349,2363,4648,2013,Georgia,Bibb
0500000US13023,"Bleckley County, Georgia",12961,12643,8952,3472,12,62,0,14,131,318,2013,Georgia,Bleckley
0500000US13025,"Brantley County, Georgia",18409,18036,17137,632,31,152,41,0,43,373,2013,Georgia,Brantley
0500000US13027,"Brooks County, Georgia",15885,15041,9250,5571,17,61,0,23,119,844,2013,Georgia,Brooks
0500000US13029,"Bryan County, Georgia",31410,29745,23923,4319,60,464,0,136,843,1665,2013,Georgia,Bryan
0500000US13031,"Bulloch County, Georgia",71190,68681,46125,19697,248,1149,0,493,969,2509,2013,Georgia,Bulloch
0500000US13033,"Burke County, Georgia",23223,22582,10856,11518,10,38,0,0,160,641,2013,Georgia,Burke
0500000US13035,"Butts County, Georgia",23563,22912,15913,6574,7,103,0,112,203,651,2013,Georgia,Butts
0500000US13037,"Calhoun County, Georgia",6592,6237,2194,3917,14,50,0,16,46,355,2013,Georgia,Calhoun
0500000US13039,"Camden County, Georgia",50799,48017,36088,9712,222,593,55,3,1344,2782,2013,Georgia,Camden
0500000US13043,"Candler County, Georgia",11045,9826,6935,2672,12,108,0,0,99,1219,2013,Georgia,Candler
0500000US13045,"Carroll County, Georgia",111160,104162,80652,20155,356,935,0,266,1798,6998,2013,Georgia,Carroll
0500000US13047,"Catoosa County, Georgia",64606,63021,59441,1675,263,800,2,136,704,1585,2013,Georgia,Catoosa
0500000US13049,"Charlton County, Georgia",13080,11702,8277,3343,26,0,0,0,56,1378,2013,Georgia,Charlton
0500000US13051,"Chatham County, Georgia",271102,255776,135956,107564,665,6583,128,488,4392,15326,2013,Georgia,Chatham
0500000US13053,"Chattahoochee County, Georgia",12193,10527,7549,2126,102,312,16,5,417,1666,2013,Georgia,Chattahoochee
0500000US13055,"Chattooga County, Georgia",25670,24549,21255,2860,22,130,14,0,268,1121,2013,Georgia,Chattooga
0500000US13057,"Cherokee County, Georgia",218277,196917,176244,12583,610,3582,47,546,3305,21360,2013,Georgia,Cherokee
0500000US13059,"Clarke County, Georgia",118864,106405,67763,31154,72,4967,1,135,2313,12459,2013,Georgia,Clarke
0500000US13061,"Clay County, Georgia",3133,2972,1099,1809,0,0,0,0,64,161,2013,Georgia,Clay
0500000US13063,"Clayton County, Georgia",262455,227371,37488,169832,586,13117,225,284,5839,35084,2013,Georgia,Clayton
0500000US13065,"Clinch County, Georgia",6766,6519,4527,1844,52,10,0,0,86,247,2013,Georgia,Clinch
0500000US13067,"Cobb County, Georgia",699235,612710,389809,173597,1180,32402,367,2637,12718,86525,2013,Georgia,Cobb
0500000US13069,"Coffee County, Georgia",42841,38384,25724,11833,74,207,0,301,245,4457,2013,Georgia,Coffee
0500000US13071,"Colquitt County, Georgia",45781,37843,26539,10642,18,88,10,193,353,7938,2013,Georgia,Colquitt
0500000US13073,"Columbia County, Georgia",128213,121329,93227,19966,319,5509,78,158,2072,6884,2013,Georgia,Columbia
0500000US13075,"Cook County, Georgia",17066,16053,11083,4728,36,9,0,7,190,1013,2013,Georgia,Cook
0500000US13077,"Coweta County, Georgia",129397,120702,93573,22560,92,1978,0,329,2170,8695,2013,Georgia,Coweta
0500000US13079,"Crawford County, Georgia",12607,12507,9260,2927,77,65,0,0,178,100,2013,Georgia,Crawford
0500000US13081,"Crisp County, Georgia",23521,22754,12110,10195,51,230,0,0,168,767,2013,Georgia,Crisp
0500000US13083,"Dade County, Georgia",16580,16258,15649,183,62,125,56,0,183,322,2013,Georgia,Dade
0500000US13085,"Dawson County, Georgia",22387,21485,20803,53,17,202,0,83,327,902,2013,Georgia,Dawson
0500000US13087,"Decatur County, Georgia",27676,26206,14321,11443,114,142,0,128,58,1470,2013,Georgia,Decatur
0500000US13089,"DeKalb County, Georgia",700308,634209,207895,373259,1625,36603,297,2124,12406,66099,2013,Georgia,DeKalb
0500000US13091,"Dodge County, Georgia",21502,20753,14026,6243,38,114,0,56,276,749,2013,Georgia,Dodge
0500000US13093,"Dooly County, Georgia",14554,13637,6288,7261,10,17,0,28,33,917,2013,Georgia,Dooly
0500000US13095,"Dougherty County, Georgia",94220,91987,26705,63197,56,753,0,157,1119,2233,2013,Georgia,Dougherty
0500000US13097,"Douglas County, Georgia",133486,122084,64174,52571,280,2195,0,376,2488,11402,2013,Georgia,Douglas
0500000US13099,"Early County, Georgia",10787,10710,5107,5512,0,40,0,26,25,77,2013,Georgia,Early
0500000US13101,"Echols County, Georgia",4053,3040,2847,79,6,34,0,0,74,1013,2013,Georgia,Echols
0500000US13103,"Effingham County, Georgia",52961,51348,42516,7195,185,501,78,237,636,1613,2013,Georgia,Effingham
0500000US13105,"Elbert County, Georgia",19907,18902,12760,6023,33,27,0,0,59,1005,2013,Georgia,Elbert
0500000US13107,"Emanuel County, Georgia",22669,21674,13692,7583,89,27,0,32,251,995,2013,Georgia,Emanuel
0500000US13109,"Evans County, Georgia",10902,9544,6191,3212,31,35,0,0,75,1358,2013,Georgia,Evans
0500000US13111,"Fannin County, Georgia",23614,23168,22627,73,150,15,3,20,280,446,2013,Georgia,Fannin
0500000US13113,"Fayette County, Georgia",107105,100083,71838,21129,233,4246,90,128,2419,7022,2013,Georgia,Fayette
0500000US13115,"Floyd County, Georgia",96147,86919,70165,13787,169,1270,11,361,1156,9228,2013,Georgia,Floyd
0500000US13117,"Forsyth County, Georgia",182916,165566,144974,4933,302,12465,0,213,2679,17350,2013,Georgia,Forsyth
0500000US13119,"Franklin County, Georgia",21998,21103,18731,1922,17,135,6,42,250,895,2013,Georgia,Franklin
0500000US13121,"Fulton County, Georgia",948554,874990,386845,413677,1326,55644,353,1818,15327,73564,2013,Georgia,Fulton
0500000US13123,"Gilmer County, Georgia",28308,25455,24677,142,42,105,0,222,267,2853,2013,Georgia,Gilmer
0500000US13125,"Glascock County, Georgia",3094,3040,2742,221,0,0,0,0,77,54,2013,Georgia,Glascock
0500000US13127,"Glynn County, Georgia",80280,75125,51846,20424,174,1029,85,58,1509,5155,2013,Georgia,Glynn
0500000US13129,"Gordon County, Georgia",55409,47492,44028,2309,150,579,0,86,340,7917,2013,Georgia,Gordon
0500000US13131,"Grady County, Georgia",25143,22527,14905,7226,82,16,0,6,292,2616,2013,Georgia,Grady
0500000US13133,"Greene County, Georgia",16091,15134,8910,6009,16,76,0,0,123,957,2013,Georgia,Greene
0500000US13135,"Gwinnett County, Georgia",825911,659157,355319,194819,1609,88532,367,2795,15716,166754,2013,Georgia,Gwinnett
0500000US13137,"Habersham County, Georgia",43181,37629,34175,1700,72,1078,0,256,348,5552,2013,Georgia,Habersham
0500000US13139,"Hall County, Georgia",182841,134412,115532,13262,350,3261,48,127,1832,48429,2013,Georgia,Hall
0500000US13141,"Hancock County, Georgia",9233,9125,2189,6883,8,10,0,0,35,108,2013,Georgia,Hancock
0500000US13143,"Haralson County, Georgia",28594,28246,26200,1302,29,200,0,100,415,348,2013,Georgia,Haralson
0500000US13145,"Harris County, Georgia",32267,31326,24868,5491,68,216,0,99,584,941,2013,Georgia,Harris
0500000US13147,"Hart County, Georgia",25348,24504,19225,5072,5,45,0,0,157,844,2013,Georgia,Hart
0500000US13149,"Heard County, Georgia",11708,11466,10008,1123,0,17,0,0,318,242,2013,Georgia,Heard
0500000US13151,"Henry County, Georgia",206349,193977,106146,75870,176,6245,216,448,4876,12372,2013,Georgia,Henry
0500000US13153,"Houston County, Georgia",143205,134271,85634,41278,137,3623,71,395,3133,8934,2013,Georgia,Houston
0500000US13155,"Irwin County, Georgia",9571,9448,6620,2704,9,6,0,0,109,123,2013,Georgia,Irwin
0500000US13157,"Jackson County, Georgia",60577,56695,50432,4336,111,1089,74,163,490,3882,2013,Georgia,Jackson
0500000US13159,"Jasper County, Georgia",13748,13208,9935,2905,38,86,0,6,238,540,2013,Georgia,Jasper
0500000US13161,"Jeff Davis County, Georgia",15042,13449,10987,2357,12,61,0,0,32,1593,2013,Georgia,Jeff Davis
0500000US13163,"Jefferson County, Georgia",16696,16170,6952,9121,13,43,0,0,41,526,2013,Georgia,Jefferson
0500000US13165,"Jenkins County, Georgia",8642,8170,4909,3035,0,0,0,0,226,472,2013,Georgia,Jenkins
0500000US13167,"Johnson County, Georgia",9903,9839,6154,3368,7,222,0,5,83,64,2013,Georgia,Johnson
0500000US13169,"Jones County, Georgia",28650,28311,20802,7140,0,196,0,0,173,339,2013,Georgia,Jones
0500000US13171,"Lamar County, Georgia",18139,17772,11796,5637,46,109,0,15,169,367,2013,Georgia,Lamar
0500000US13173,"Lanier County, Georgia",10250,9746,6986,2284,0,250,0,0,226,504,2013,Georgia,Lanier
0500000US13175,"Laurens County, Georgia",48203,47061,28765,17304,16,500,0,0,476,1142,2013,Georgia,Laurens
0500000US13177,"Lee County, Georgia",28631,28008,21425,5659,44,660,0,14,206,623,2013,Georgia,Lee
0500000US13179,"Liberty County, Georgia",64899,58004,27922,25853,248,1396,288,248,2049,6895,2013,Georgia,Liberty
0500000US13181,"Lincoln County, Georgia",7894,7869,5143,2571,20,9,0,0,126,25,2013,Georgia,Lincoln
0500000US13183,"Long County, Georgia",15285,13440,9050,4010,62,28,0,13,277,1845,2013,Georgia,Long
0500000US13185,"Lowndes County, Georgia",111334,105722,61666,39756,89,1707,7,272,2225,5612,2013,Georgia,Lowndes
0500000US13187,"Lumpkin County, Georgia",30428,29051,27832,669,129,139,0,0,282,1377,2013,Georgia,Lumpkin
0500000US13189,"McDuffie County, Georgia",21697,21181,12112,8847,41,7,0,0,174,516,2013,Georgia,McDuffie
0500000US13191,"McIntosh County, Georgia",14142,13917,8595,4847,86,48,0,43,298,225,2013,Georgia,McIntosh
0500000US13193,"Macon County, Georgia",14455,13911,4718,8724,40,220,0,180,29,544,2013,Georgia,Macon
0500000US13195,"Madison County, Georgia",28044,26861,23880,2276,81,252,0,17,355,1183,2013,Georgia,Madison
0500000US13197,"Marion County, Georgia",8673,8108,5068,2767,0,98,13,0,162,565,2013,Georgia,Marion
0500000US13199,"Meriwether County, Georgia",21695,21576,12369,8872,28,52,0,77,178,119,2013,Georgia,Meriwether
0500000US13201,"Miller County, Georgia",6054,6018,4172,1818,0,0,0,0,28,36,2013,Georgia,Miller
0500000US13205,"Mitchell County, Georgia",23340,22317,10828,11204,0,0,5,0,280,1023,2013,Georgia,Mitchell
0500000US13207,"Monroe County, Georgia",26613,26023,19279,6320,17,220,0,0,187,590,2013,Georgia,Monroe
0500000US13209,"Montgomery County, Georgia",9050,8520,6065,2408,0,18,0,0,29,530,2013,Georgia,Montgomery
0500000US13211,"Morgan County, Georgia",17870,17369,12803,4348,11,20,0,20,167,501,2013,Georgia,Morgan
0500000US13213,"Murray County, Georgia",39504,34200,33296,304,57,97,11,20,415,5304,2013,Georgia,Murray
0500000US13215,"Muscogee County, Georgia",194949,181679,84416,86621,433,4357,191,474,5187,13270,2013,Georgia,Muscogee
0500000US13217,"Newton County, Georgia",100808,96106,52038,40632,164,1133,3,87,2049,4702,2013,Georgia,Newton
0500000US13219,"Oconee County, Georgia",33240,31741,28501,1633,20,1204,7,83,293,1499,2013,Georgia,Oconee
0500000US13221,"Oglethorpe County, Georgia",14730,14160,11263,2436,22,33,0,7,399,570,2013,Georgia,Oglethorpe
0500000US13223,"Paulding County, Georgia",143845,136379,107684,24812,293,1064,20,211,2295,7466,2013,Georgia,Paulding
0500000US13225,"Peach County, Georgia",27481,25558,12151,12681,10,261,9,0,446,1923,2013,Georgia,Peach
0500000US13227,"Pickens County, Georgia",29486,28632,27751,433,26,164,11,0,247,854,2013,Georgia,Pickens
0500000US13229,"Pierce County, Georgia",18774,17860,15840,1685,29,76,0,12,218,914,2013,Georgia,Pierce
0500000US13231,"Pike County, Georgia",17807,17591,15384,1979,0,78,0,0,150,216,2013,Georgia,Pike
0500000US13233,"Polk County, Georgia",41308,36256,30100,5297,52,330,26,126,325,5052,2013,Georgia,Polk
0500000US13235,"Pulaski County, Georgia",11775,11099,7387,3559,0,12,0,20,121,676,2013,Georgia,Pulaski
0500000US13237,"Putnam County, Georgia",21241,19869,13939,5692,0,55,0,0,183,1372,2013,Georgia,Putnam
0500000US13239,"Quitman County, Georgia",2396,2396,1014,1352,3,7,0,0,20,0,2013,Georgia,Quitman
0500000US13241,"Rabun County, Georgia",16271,14971,14390,201,6,208,0,28,138,1300,2013,Georgia,Rabun
0500000US13243,"Randolph County, Georgia",7498,7457,2636,4434,3,171,0,0,213,41,2013,Georgia,Randolph
0500000US13245,"Richmond County, Georgia",201081,192426,75447,107551,579,3213,425,277,4934,8655,2013,Georgia,Richmond
0500000US13247,"Rockdale County, Georgia",85650,77301,34176,39991,114,1621,0,378,1021,8349,2013,Georgia,Rockdale
0500000US13249,"Schley County, Georgia",5017,4679,3276,1357,0,6,0,0,40,338,2013,Georgia,Schley
0500000US13251,"Screven County, Georgia",14455,14256,7871,6129,6,6,0,0,244,199,2013,Georgia,Screven
0500000US13253,"Seminole County, Georgia",8831,8599,5560,2945,0,52,0,0,42,232,2013,Georgia,Seminole
0500000US13255,"Spalding County, Georgia",64011,61454,38717,21063,216,585,0,45,828,2557,2013,Georgia,Spalding
0500000US13257,"Stephens County, Georgia",25910,25449,21699,3284,61,75,0,0,330,461,2013,Georgia,Stephens
0500000US13259,"Stewart County, Georgia",6007,5207,1655,3533,0,0,0,0,19,800,2013,Georgia,Stewart
0500000US13261,"Sumter County, Georgia",32099,30439,13088,16531,10,452,0,0,358,1660,2013,Georgia,Sumter
0500000US13263,"Talbot County, Georgia",6689,6645,2608,3965,7,15,0,0,50,44,2013,Georgia,Talbot
0500000US13265,"Taliaferro County, Georgia",1766,1695,703,968,0,7,0,0,17,71,2013,Georgia,Taliaferro
0500000US13267,"Tattnall County, Georgia",25343,22719,14988,7194,139,113,0,8,277,2624,2013,Georgia,Tattnall
0500000US13269,"Taylor County, Georgia",8595,8420,5004,3385,0,4,0,0,27,175,2013,Georgia,Taylor
0500000US13271,"Telfair County, Georgia",16391,14280,8351,5876,21,14,0,0,18,2111,2013,Georgia,Telfair
0500000US13273,"Terrell County, Georgia",9246,9063,3338,5608,0,39,0,0,78,183,2013,Georgia,Terrell
0500000US13275,"Thomas County, Georgia",44692,43302,25975,16626,4,350,0,31,316,1390,2013,Georgia,Thomas
0500000US13277,"Tift County, Georgia",40537,36307,23255,11784,35,597,0,290,346,4230,2013,Georgia,Tift
0500000US13279,"Toombs County, Georgia",27229,24144,16821,6813,7,180,0,0,323,3085,2013,Georgia,Toombs
0500000US13281,"Towns County, Georgia",10551,10320,10116,143,21,26,0,0,14,231,2013,Georgia,Towns
0500000US13283,"Treutlen County, Georgia",6817,6786,4629,2053,0,0,0,0,104,31,2013,Georgia,Treutlen
0500000US13285,"Troup County, Georgia",67776,65466,40406,22906,28,1117,6,92,911,2310,2013,Georgia,Troup
0500000US13287,"Turner County, Georgia",8637,8317,4702,3478,7,65,0,0,65,320,2013,Georgia,Turner
0500000US13289,"Twiggs County, Georgia",8808,8802,4915,3806,26,0,0,0,55,6,2013,Georgia,Twiggs
0500000US13291,"Union County, Georgia",21399,20852,20288,122,0,159,7,54,222,547,2013,Georgia,Union
0500000US13293,"Upson County, Georgia",26918,26297,18352,7509,38,172,0,0,226,621,2013,Georgia,Upson
0500000US13295,"Walker County, Georgia",68481,67329,62945,2913,263,220,0,60,928,1152,2013,Georgia,Walker
0500000US13297,"Walton County, Georgia",84397,81429,65601,12913,150,1070,41,123,1531,2968,2013,Georgia,Walton
0500000US13299,"Ware County, Georgia",36008,34760,23364,10855,29,361,12,0,139,1248,2013,Georgia,Ware
0500000US13301,"Warren County, Georgia",5706,5704,2115,3446,0,80,1,0,62,2,2013,Georgia,Warren
0500000US13303,"Washington County, Georgia",20982,20556,9258,11046,0,46,0,11,195,426,2013,Georgia,Washington
0500000US13305,"Wayne County, Georgia",30187,28391,21667,6426,28,28,0,16,226,1796,2013,Georgia,Wayne
0500000US13307,"Webster County, Georgia",2769,2736,1468,1258,0,0,0,0,10,33,2013,Georgia,Webster
0500000US13309,"Wheeler County, Georgia",7746,7665,4459,3170,8,27,0,0,1,81,2013,Georgia,Wheeler
0500000US13311,"White County, Georgia",27400,26696,25558,838,47,35,0,18,200,704,2013,Georgia,White
0500000US13313,"Whitfield County, Georgia",102556,69508,63105,3755,191,935,0,66,1456,33048,2013,Georgia,Whitfield
0500000US13315,"Wilcox County, Georgia",9110,8942,5420,3386,24,67,0,0,45,168,2013,Georgia,Wilcox
0500000US13317,"Wilkes County, Georgia",10265,9897,5351,4395,0,44,1,0,106,368,2013,Georgia,Wilkes
0500000US13319,"Wilkinson County, Georgia",9520,9293,5499,3574,8,2,0,0,210,227,2013,Georgia,Wilkinson
0500000US13321,"Worth County, Georgia",21670,21274,14790,6157,17,89,0,0,221,396,2013,Georgia,Worth
0500000US15001,"Hawaii County, Hawaii",187044,164888,57743,1116,349,40072,20604,602,44402,22156,2013,Hawaii,Hawaii
0500000US15003,"Honolulu County, Hawaii",964678,881633,186133,20597,1310,411701,84430,1148,176314,83045,2013,Hawaii,Honolulu
0500000US15005,"Kalawao County, Hawaii",71,68,33,0,0,12,15,0,8,3,2013,Hawaii,Kalawao
0500000US15007,"Kauai County, Hawaii",67872,61165,20672,311,57,23221,6407,24,10473,6707,2013,Hawaii,Kauai
0500000US15009,"Maui County, Hawaii",156633,140373,49596,671,169,40133,14771,162,34871,16260,2013,Hawaii,Maui
0500000US16001,"Ada County, Idaho",401673,372506,345959,3810,1902,10312,822,708,8993,29167,2013,Idaho,Ada
0500000US16003,"Adams County, Idaho",3937,3869,3703,0,106,5,0,12,43,68,2013,Idaho,Adams
0500000US16005,"Bannock County, Idaho",83091,77183,71496,553,2230,980,232,89,1603,5908,2013,Idaho,Bannock
0500000US16007,"Bear Lake County, Idaho",5957,5728,5608,7,11,37,9,11,45,229,2013,Idaho,Bear Lake
0500000US16009,"Benewah County, Idaho",9186,8926,7797,145,641,90,4,9,240,260,2013,Idaho,Benewah
0500000US16011,"Bingham County, Idaho",45485,37583,34115,125,2111,324,23,14,871,7902,2013,Idaho,Bingham
0500000US16013,"Blaine County, Idaho",21294,17032,16589,7,5,137,189,0,105,4262,2013,Idaho,Blaine
0500000US16015,"Boise County, Idaho",6944,6694,6450,31,109,11,22,0,71,250,2013,Idaho,Boise
0500000US16017,"Bonner County, Idaho",40743,39770,38402,46,312,231,33,0,746,973,2013,Idaho,Bonner
0500000US16019,"Bonneville County, Idaho",105580,93118,89513,577,359,644,57,25,1943,12462,2013,Idaho,Bonneville
0500000US16021,"Boundary County, Idaho",10866,10437,9968,20,253,25,14,0,157,429,2013,Idaho,Boundary
